id,name,adp,adpsd,position,team,proj,projsd
722d06e8-b15c-4907-bc2f-0ac23d9eb2ae,Rodney Gallagher,,0.504,WR,West Virginia Mountaineers,1,0
11418297-f269-4142-bcf1-963d5af883da,Omari Evans,,0.504,WR,Penn State Nittany Lions,1,0
9ffc4265-05f8-4416-95cb-1996da604e5e,Malachi Coleman,,0.504,WR,Nebraska Cornhuskers,1,0
36bf8fb0-f3f0-4b6f-bb14-380de97c95e5,Isaiah Horton,,0.504,WR,Miami (FL) Hurricanes,1,0
d996e40a-c039-4015-871f-1a7caba86f55,KK Smith,,0.504,WR,Notre Dame Fighting Irish,1,0
97ed1485-b805-451f-bd3b-d193e0573188,Cam Wallace,,0.504,RB,Penn State Nittany Lions,1,0
058b39ff-6564-498d-a01b-7c447e2fba72,Kahleil Jackson,,0.504,WR,Florida Gators,1,0
ab9e05ea-b0e4-4b57-8545-16ca44859713,Micah Bell,,0.504,WR,Vanderbilt Commodores,1,0
dfde0c87-aad5-4b3c-a754-754a60f4f0a6,Ryan Wingo,,0.504,WR,Texas Longhorns,1,0
bb5d1995-d62e-4f72-9ff2-c777675f7b90,Jacory Barney,,0.504,WR,Nebraska Cornhuskers,1,0
284bdaad-2c8c-4d38-bcf4-a540f13d40a4,Ajay Allen,,0.504,RB,Miami (FL) Hurricanes,1,0
08f4b476-2f9b-4063-b5ac-081981eb3c03,Cameron Edge,,0.504,QB,Maryland Terrapins,1,0
47e37672-1999-4c14-ab61-35b2ff88eff5,Nate Johnson,,0.504,QB,Vanderbilt Commodores,1,0
da355346-7a1f-44bb-9161-05a7de0c52b2,Justin Robinson,,0.504,WR,West Virginia Mountaineers,1,0
b6885519-5bd5-4f06-b44a-b2cf5aa0f546,Devin Brown,,0.504,QB,Ohio State Buckeyes,1,0
9569245f-b216-4ed3-a466-2a4913718073,Moni Jones,,0.504,RB,Vanderbilt Commodores,1,0
d959f01e-e831-4d0f-b8ec-1f11df6953a3,Lawson Luckie,,0.504,TE,Georgia Bulldogs,1,0
d4bf71f7-4a8a-4906-928f-88814a933297,Shaleak Knotts,,0.504,WR,Maryland Terrapins,1,0
ff337b66-fce4-4d05-bf82-952818d2e7e8,Ray Ray Ray Joseph,,0.504,WR,Miami (FL) Hurricanes,1,0
ed1f6db5-6463-4356-969a-141e51bb4ef3,Collin Schlee,,0.504,QB,Virginia Tech Hokies,1,0
56495ec4-f03e-4347-933e-ab605a7d9b6e,Steve Angeli,,0.504,QB,Notre Dame Fighting Irish,1,0
99109b3d-2a32-49db-834b-3e78ebd76f45,Arch Manning,,0.504,QB,Texas Longhorns,1,0
4a67ef3c-e5e5-42c2-97ac-e7e97b4fd9e2,Jaylen Anderson,,0.504,RB,West Virginia Mountaineers,1,0
443fedf8-7814-43d6-a5b9-0a8d8a5ddf9b,Gunner Stockton,,0.504,QB,Georgia Bulldogs,1,0
11bf948f-1862-4a95-aecc-439bfd57de08,Nicco Marchiol,,0.504,QB,West Virginia Mountaineers,1,0
ddffda6c-b064-45b9-b134-3b46dda4f555,Jaylen Henderson,,0.504,QB,Texas A&M Aggies,1,0
d1e04be0-c00b-4c73-858c-b1d4355876b7,DJ Lagway,,0.504,QB,Florida Gators,1,0
f9eb0e4e-c988-4ade-83fb-520626e4f17c,Trent Pearman,,0.504,QB,Clemson Tigers,1,0
cde616c0-ae23-42c1-bf24-8e77275c60e6,Jeremiah Coney,,0.504,RB,Virginia Tech Hokies,1,0
667e5874-b18a-451f-8307-0f26fdbf3e33,Emory Williams,,0.504,QB,Miami (FL) Hurricanes,1,0
f257a39a-5078-4762-a5be-c9e9ab2a44c9,Clay Millen,,0.504,QB,Florida Gators,1,0
7391dc7a-c8ee-4f69-b934-439bfb9051f8,Rueben Owens,,0.504,RB,Texas A&M Aggies,1,0
fa574510-f51a-46f5-a16b-2200f0910708,CJ Baxter,,0.504,RB,Texas Longhorns,1,0
